Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,MX,,1354.1,,fins,kg,T,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,NI,,679.4814,,fins,kg,T,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,OM,,730,50.5,fins,kg,T,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,284.35,366.25,fins,kg,T,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,KE,AE,OM,,3,fins,,E,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,MV,AE,OM,,3,fins,,E,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,SN,CI,,,1,fins,kg,E,I
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,TO,AE,OM,,3,fins,,E,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,NI,,,74.5,fins,kg,T,W
2019,II,Sphyrna mokarran,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,VN,US,,2,,fins,,Q,O
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,CN,MX,,,7370.52,fins,kg,T,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,DE,MA,,,1,specimens,,S,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,GB,LK,,12,15,specimens,,S,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,MX,,3911.77,,fins,kg,T,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,PE,,5170.2,,fins,kg,T,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SN,,100,,fins,kg,T,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,HK,SV,,42.2,38.5,fins,kg,T,W
2019,II,Sphyrna zygaena,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,US,MX,,,0.01,specimens,kg,S,W
2019,II,Sphyrnidae spp.,Elasmobranchii,Carcharhiniformes,Sphyrnidae,,HK,YE,,1820,,fins,kg,T,W
2019,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,DE,PE,,4,,live,,T,U
2019,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,DE,PE,,2,,live,,T,W
2019,III,Paratrygon aiereba,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Paratrygon,PL,PE,,4,,live,,T,W
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AE,TH,,,4,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BD,TH,,,3,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BN,TH,,,16,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,SG,,,4,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,243,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,MY,,,2800,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,246,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CY,TH,,,13,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,ID,,1,,live,,T,U
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,PE,,2,,live,,T,U
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,PE,,3,,live,,T,W
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,,6,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,4,,live,,T,U
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,EG,TH,,,86,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,5,,live,,,
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TW,,4,,fingerlings,,,
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,89,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,54,,live,,,
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,HK,TH,,,166,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,SG,TH,,9,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,1298,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IL,TH,,,16,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IQ,TH,,,58,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,67,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IT,TH,,,6,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IT,TH,,24,,live,,,
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,CO,,40,,live,,T,W
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,308,727,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,290,239,live,,T,F
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,SG,,,137,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,SG,,,32,live,,T,O
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,35,1005,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TW,,241,,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,SG,,,128,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,8,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KW,TH,,,2,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KZ,TH,,,8,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,LK,TH,,,27,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MT,TH,,,49,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MV,TH,,,4,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,TH,,,35,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,SG,,,24,live,,T,F
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,682,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,PE,,8,,live,,T,W
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,TH,,,83,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,TH,,10,,live,,T,W
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,QA,TH,,,8,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RO,TH,,,6,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RU,TH,,,26,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SG,TH,,,117,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TR,TH,,46,50,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,UA,TH,,,17,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,SG,TH,,42,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,TH,,,6,live,,T,C
2019,III,Potamotrygon spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ZA,TH,,,114,live,,T,C
2019,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,,88,live,,T,C
2019,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,,46,live,,T,F
2019,III,Potamotrygon falkneri,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PL,PE,,2,,live,,T,W
2019,III,Potamotrygon henlei,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,MY,,,50,live,,T,C
2019,III,Potamotrygonidae spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,,CN,MY,,,1500,live,,T,C
2019,III,Potamotrygonidae spp.,Elasmobranchii,Myliobatiformes,Potamotrygonidae,,CN,MY,,,1800,live,,T,F
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AR,TH,,,2,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,98,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,61,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,TH,,,11,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,4,8,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,TH,,,14,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,,3,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,ID,,4,,live,,,
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,65,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,25,,live,,,
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,101,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IQ,TH,,,26,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,10,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JO,TH,,,10,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,,626,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,4,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KW,TH,,,2,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MV,TH,,,4,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,,20,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,30,,live,,,
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,770,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RS,TH,,,2,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RU,TH,,,26,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SG,TH,,,46,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,TH,,,651,live,,T,C
2019,III,Potamotrygon jabuti,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ZA,TH,,,10,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AR,TH,,,3,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,170,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,15,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,TH,,,8,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,MY,,,8,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,7,15,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,12,,live,,T,U
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,SG,,,2,live,,T,F
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,TH,,1,15,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,ID,,25,,live,,,
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,185,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,76,,live,,,
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,317,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IQ,TH,,,18,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,25,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JO,TH,,,6,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,28,89,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,,25,live,,T,F
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,,218,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KP,MY,,,5,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,80,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KW,TH,,,6,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,LK,TH,,,7,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MT,TH,,,24,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MV,TH,,,4,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,TH,,,27,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MY,TH,,,6,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,,38,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NL,TH,,18,,live,,,
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,607,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,PH,TH,,,3,live,,T,D
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RS,TH,,,2,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,RU,TH,,,21,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,SG,TH,,,13,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,TW,TH,,,59,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,UA,TH,,,4,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,MY,,,100,live,,T,F
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,TH,,,1268,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,UZ,TH,,,9,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,VN,TH,,,980,live,,T,C
2019,III,Potamotrygon leopoldi,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ZA,TH,,,128,live,,T,C
2019,III,Potamotrygon magdalenae,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CL,CO,,,10,live,,T,W
2019,III,Potamotrygon magdalenae,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CY,CO,,,10,live,,T,W
2019,III,Potamotrygon magdalenae,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,MX,CO,,220,,live,,T,W
2019,III,Potamotrygon magdalenae,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,NO,CO,,10,,live,,T,W
2019,III,Potamotrygon magdalenae,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,US,CO,,,234,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,AE,MY,,,20,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BD,TH,,,2,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BE,PE,,16,,live,,,
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BG,MY,,,3,live,,T,F
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,BG,TH,,,6,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,CO,,,25,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,MY,,,50,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CA,TH,,,61,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CL,CO,,,12,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,MY,,,6450,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,MY,,,1200,live,,T,F
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CN,TH,,,46,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CR,CO,,,7,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,CZ,PE,,8,,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,ID,,80,,live,,T,U
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,PE,,33,,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,DE,TH,,4,8,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,EG,TH,,,139,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,CO,,8,,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ES,TH,,4,47,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,FR,TH,,,2,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,MY,,,14,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,MY,,,6,live,,T,F
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,MY,,23,,live,,,
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,PE,,37,,live,,,
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,,233,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GB,TH,,65,,live,,,
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,GR,MY,,,4,live,,T,F
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,HK,TH,,,34,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,HN,CO,,,3,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,MY,,,100,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,ID,TH,,,902,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IQ,TH,,,53,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IR,TH,,,120,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,IT,TH,,,24,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JO,TH,,,44,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,,30,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,MY,,,30,live,,T,F
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,PE,,100,,live,,T,W
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,JP,TH,,34,132,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KE,TH,,,6,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KR,TH,,,148,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,KW,TH,,,22,live,,T,C
2019,III,Potamotrygon motoro,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Potamotrygon,LK,MY,,,4,live,,T,C
